shape, chamfer_dist
ShapeNetV2/04256520/f2fbd71be2c50fd89fb1d3c5138b2800, 0.0014247875236082582
ShapeNetV2/04256520/f36535e1853b9aa5fbb258508605d4da, 0.00029339783918764134
ShapeNetV2/04256520/f37c09d7ebf82cd642ac3369eef7a7b2, 0.0013692795555082815
ShapeNetV2/04256520/f398deceae25a0e752ac884aea4686b, 0.0009572223611056188
ShapeNetV2/04256520/f3e10fe9995b4f864b3c42e318f3affc, 0.0009156924906598515
ShapeNetV2/04256520/f4370eb6449a1e8e191682d3b3321017, 0.00034501628197058877
ShapeNetV2/04256520/f43b6b571d66991f95ca4adb70946a21, 0.00046600531454621966
ShapeNetV2/04256520/f4526b250d9ba847a1d83e910853d9db, 0.00029266170902994613
ShapeNetV2/04256520/f49df2996692bda02c528d33bca1ac2, 0.00043652230439148517
ShapeNetV2/04256520/f50d32a6083c8f146dab7044457400e6, 0.0018421229442885155
ShapeNetV2/04256520/f55a514cc8f2d255f51f77a6d7299806, 0.0034058373733977503
ShapeNetV2/04256520/f55beebe7409e84c873aec32fa476d61, 0.002738482612300024
ShapeNetV2/04256520/f5639e976f7b8e70a6fd13ab3827d508, 0.001070962225039458
ShapeNetV2/04256520/f563b39b846922f22ea98d69e91ba870, 0.00038694000072614343
ShapeNetV2/04256520/f567137b74a175c6f49a23658fe5597c, 0.0005970220436226517
ShapeNetV2/04256520/f57c0d39936a324371a782a4379556c7, 0.0011191353584089439
ShapeNetV2/04256520/f5d7f60d4b33ea4f63d977b06bbd429d, 0.0010477209217449822
ShapeNetV2/04256520/f5ee22abc76f7491cc9651014a82e2b9, 0.0007887823582370501
ShapeNetV2/04256520/f6190e61f116d159ca119b1ec88d8df8, 0.00025959914831306615
ShapeNetV2/04256520/f644e0ae72dbe83d72ff9ec64cb596d, 0.0010036863803579662
ShapeNetV2/04256520/f67714d13805df294b3c42e318f3affc, 0.0015100280697622388
ShapeNetV2/04256520/f693bb3178c80d7f1783a44a88d6274, 0.001023677842759967
ShapeNetV2/04256520/f6bfc818e9e265b34b3c42e318f3affc, 0.0011631716363558972
ShapeNetV2/04256520/f6ccf5b4afd9171c818b86d9fa7a616c, 0.0011120881438712493
ShapeNetV2/04256520/f6d695e08f246d4ef5b0cb6df351ab49, 0.0006364598437947638
ShapeNetV2/04256520/f6ef2cc4bb31d953a40f4c396e0c7dce, 0.00017434763233809062
ShapeNetV2/04256520/f756d6d576a3e238f797b840852566c8, 0.0007985686549950247
ShapeNetV2/04256520/f76d1470e843601f14c803eab703899, 0.001094564749704451
ShapeNetV2/04256520/f76d50f900b034af19fb4103277a6b93, 0.0007125018012070988
ShapeNetV2/04256520/f78b75284089cd6514038d588fd1342f, 0.0010859108148433807
ShapeNetV2/04256520/f78da0aa23162f3850cf3715818ccfe8, 0.00035881968079057953
ShapeNetV2/04256520/f7b17391a903c29ef84b0be7f50940eb, 0.0006608610313906115
ShapeNetV2/04256520/f7c79c7a8fb79212ddf7c7c2aa2325be, 0.0005998977542652676
ShapeNetV2/04256520/f813edee6c5acaff4fb315ce917a9ec2, 0.0008334914831778327
ShapeNetV2/04256520/f846fb7af63a5e838eec9023c5b97e00, 0.0008296644413002174
ShapeNetV2/04256520/f8519e593fdb348ab3d135d7fc8306a1, 0.0007043104683138179
ShapeNetV2/04256520/f87682301c61288c25a12159dbc477b5, 0.0013386965442052391
ShapeNetV2/04256520/f8998de3b4d36dea4b3c42e318f3affc, 0.0016142713407677578
ShapeNetV2/04256520/f8a6cb92786bbafce8f8c11a24c52ebb, 0.0006056641588910547
ShapeNetV2/04256520/f8ccc92a6a5d20875eea3e3d89293379, 0.0017507422674962734
ShapeNetV2/04256520/f8d7dc3e169cd91d593ebeeedbff73b, 0.0016347313194528565
ShapeNetV2/04256520/f92dd3f4d0b4475514038d588fd1342f, 0.0007488411030543398
ShapeNetV2/04256520/f9429d6bef2df25e4dbf8d635749f669, 0.0021227120839224217
ShapeNetV2/04256520/f94cef3a1dabeefeb26131b3eacda7f2, 0.0013464604003797394
ShapeNetV2/04256520/f96f7bc4d005a88db38d1ee17ad4a4a1, 0.0010775979471842009
ShapeNetV2/04256520/f97cb4e2aed44b05593ebeeedbff73b, 0.0020218220196138764
ShapeNetV2/04256520/f98615e51a596fc5c05575120a46cd3b, 0.0024826736322685937
ShapeNetV2/04256520/f986646cfa075237c02170c33e00ea64, 0.0005491669630562556
ShapeNetV2/04256520/f990194a8401d8de68c2f5eb1dd4dfaa, 0.0005747254726727935
ShapeNetV2/04256520/f9f7fe005455dbec215b8895763d1ff, 0.00162522193341127
ShapeNetV2/04256520/f9f8f089be14d5b672b33dfe598bdd77, 0.0001598393081545567
ShapeNetV2/04256520/fa0218bd49f8cc6d593ebeeedbff73b, 0.000805590654765219
ShapeNetV2/04256520/fa0eb1bb05ebe3f2dd3adf3090c701f7, 0.0017176873310649726
ShapeNetV2/04256520/fa71486d68dbe48bf27b78f69ac93684, 0.0005784274039943899
ShapeNetV2/04256520/fa877c7d428253515e4b35ff1ea95f37, 0.0002646106437090401
ShapeNetV2/04256520/fab5f1daa52608365768db72e79a5dd5, 0.0005530348334053391
ShapeNetV2/04256520/fabbe9b0db0846a8a823d9fb27aec30, 0.00020252243254826517
ShapeNetV2/04256520/fadd7d8c94893136e4b1c2efb094888b, 0.0019455734887871212
ShapeNetV2/04256520/fae52eb61560b246f8555ec936cd4b63, 0.0016464518713350423
ShapeNetV2/04256520/faf387a11f3f944a75dc34583b0239b8, 0.00046297297003704
ShapeNetV2/04256520/fafd58ba00e8590119abd93be2967664, 0.0009720016218943144
ShapeNetV2/04256520/fb12015e8f705d901f8d8332ee17945a, 0.0009326121196430396
ShapeNetV2/04256520/fb1bcd50b847a99d7948cb8e1d9ee487, 0.0013536462187266256
ShapeNetV2/04256520/fb65fdcded332e4118039d66c0209ecb, 0.00017221006623698568
ShapeNetV2/04256520/fb74336a6192c4787afee304cce81d6f, 0.001309841696437978
ShapeNetV2/04256520/fb835879f66b7b95c43a4855019be9b5, 0.0010020981470598425
ShapeNetV2/04256520/fbcaa3c4d17b8b7c9b0790357cd0493, 0.00041519062254595545
ShapeNetV2/04256520/fbe08af112773184e6fe3612af521500, 0.00308302802104371
ShapeNetV2/04256520/fc24d012f6b12036aa1f8e0da2ec8814, 0.0013897135790967709
ShapeNetV2/04256520/fc3350236b25f198f2b841e334abcf20, 0.0014271547808894043
ShapeNetV2/04256520/fc786a8d62aad7e7e6942c5426df6055, 0.0010991210967107071
ShapeNetV2/04256520/fc7b96235eef479075becd8a4c3f1866, 0.0006134180667458186
ShapeNetV2/04256520/fcbff3584d926ea3f13ce777d031b4b2, 0.0010002559609754498
ShapeNetV2/04256520/fcdc852692f43041fdac1e69603928f, 0.0013537882873123513
ShapeNetV2/04256520/fce0bff765d0c49777ccdc3441fdc624, 0.00041308324845528994
ShapeNetV2/04256520/fce0ca2464802f5ab0474c2e080078f5, 0.0008586244860825296
ShapeNetV2/04256520/fcf030593c0bfac4f13ce777d031b4b2, 0.0021283259638301506
ShapeNetV2/04256520/fcff900ce37820983f7e27638e63d848, 0.0010424924933286443
ShapeNetV2/04256520/fd124209f0bc1222f34e56d1d9ad8c65, 0.002361347753149729
ShapeNetV2/04256520/fd181390f71ec72478ae896933c670d1, 0.0004789846168404381
ShapeNetV2/04256520/fd1ca30eda9a2163e2ca61e91f2755b7, 0.0006011028437457789
ShapeNetV2/04256520/fd2c3219b28d98768dd711af5650bdcf, 0.000991664862876674
ShapeNetV2/04256520/fd2f1f0d3c4b90d535ae67400a94a6fe, 0.0005296999678538337
ShapeNetV2/04256520/fd33f7d4b8fcaef5d39e33fed94f56ef, 0.0019403932380777514
ShapeNetV2/04256520/fd7aa76019f0149b6626d14151ce40bf, 0.0015156345606174614
ShapeNetV2/04256520/fdb3ab843f2a244eb9b4a0bf4166f120, 0.0016853203329110567
ShapeNetV2/04256520/fdc419e377f15e728101accd22c701b9, 0.0008332262626992793
ShapeNetV2/04256520/fdcf1197a5bdcfc1ab610b0c94236463, 0.0008500210081614735
ShapeNetV2/04256520/fdfcfc4e9daa45306aea2f18ee404fd5, 0.00043037016150621293
ShapeNetV2/04256520/fe154cb3a5dfdffc5ae252905262c0ed, 0.00017772908078576453
ShapeNetV2/04256520/fe3d9267a166c57fee7d178666aae23d, 0.0010337273189910904
ShapeNetV2/04256520/fe45a0e02430b195b6f5fb02f36f9480, 0.0012248863689879252
ShapeNetV2/04256520/fe48d9b6cba42ef214fa93b6acf93e82, 0.0010528589089911487
ShapeNetV2/04256520/fe602b7929307607e59b39f8355b80d, 0.0006047835339621924
ShapeNetV2/04256520/fe652e6e444a8b827f06bb1a83bb6426, 0.000474335039166989
ShapeNetV2/04256520/fe79eb9d45cfa9c5ca7ed590d69b9804, 0.0006140764049043614
ShapeNetV2/04256520/fea783c6499e39ed4d304d5dc34c7e17, 0.0016385767847597852
ShapeNetV2/04256520/fee8e1e0161f69b0db039d8689a74349, 0.0007939815407430884
ShapeNetV2/04256520/feedba483f628b8f584e3f372dd1a2d, 0.0031057852978728893
ShapeNetV2/04256520/fef42356f1acb01b593ebeeedbff73b, 0.0015837610157396274
ShapeNetV2/04256520/ff143cdc22f23608cbde89e0c48a01bf, 0.001106678840339803
ShapeNetV2/04256520/ff1bf2df4bc49e1f79add0ba9a2ff19e, 0.0012122098630958154
ShapeNetV2/04256520/ff213b889d304febb6f5fb02f36f9480, 0.0007584193797929861
ShapeNetV2/04256520/ff51b4ea697e7bd2a59fc0a73ebddd23, 0.001246433395040671
ShapeNetV2/04256520/ff5aa5eb5ed4041c1ef9727a7f361b49, 0.00028185887936842764
ShapeNetV2/04256520/ff73fbfb9f4a273be738f481f8560d58, 0.0010951522452455733
ShapeNetV2/04256520/ff99fb65f116dc1b24e1cdbdc9a22905, 0.00020903031353468863
ShapeNetV2/04256520/ffc0bf43dccf71865257cc5c33f9e8a3, 0.00029157858883498036
ShapeNetV2/04256520/fff199c067a6e0f019fb4103277a6b93, 0.004990476648878666
